player_id,register_date,days_since_register,last_login_days_ago,segment,is_payer,total_payment,avg_session_minutes,restaurant_level,collection_progress,vip_preference_score,event_sensitivity,churn_risk_score
P05846,2025-08-23,206,7,returning_players,True,15.51,51.0,15,0.46,0.524,0.826,0.372
P05847,2026-03-15,2,2,new_players,False,0.0,16.2,3,0.081,0.217,0.408,0.43
P05848,2025-08-11,218,39,churn_risk_players,True,8.22,16.4,16,0.462,0.142,0.808,0.91
P05849,2025-02-12,398,9,churn_risk_players,False,0.0,10.4,10,0.296,0.356,0.765,0.975
P05850,2026-01-24,52,1,active_non_payers,False,0.0,60.9,34,0.77,0.241,0.583,0.24
P05851,2026-03-09,8,1,new_players,False,0.0,9.7,3,0.109,0.226,0.41,0.411
P05852,2026-03-14,3,2,new_players,False,0.0,15.8,3,0.055,0.19,0.504,0.339
P05853,2026-01-11,65,10,returning_players,False,0.0,40.3,17,0.695,0.565,0.856,0.306
P05854,2026-03-10,7,0,new_players,False,0.0,19.3,5,0.103,0.318,0.459,0.234
P05855,2025-11-26,111,10,returning_players,False,0.0,32.5,18,0.648,0.555,0.854,0.276
P05856,2025-07-27,233,3,returning_players,False,0.0,37.7,17,0.753,0.417,0.89,0.487
P05857,2025-03-09,373,16,churn_risk_players,False,0.0,14.6,16,0.346,0.186,0.745,0.883
P05858,2026-03-14,3,3,new_players,False,0.0,19.5,6,0.053,0.256,0.498,0.476
P05859,2025-08-09,220,1,active_non_payers,False,0.0,59.1,20,0.86,0.237,0.757,0.15
P05860,2025-11-04,133,1,active_non_payers,False,0.0,84.4,29,0.89,0.178,0.681,0.135
P05861,2025-05-13,308,11,returning_players,False,0.0,46.1,23,0.524,0.436,0.799,0.339
P05862,2025-08-09,220,11,returning_players,True,36.39,24.0,21,0.69,0.68,0.93,0.443
P05863,2025-04-29,322,27,churn_risk_players,False,0.0,14.3,17,0.341,0.287,0.862,0.958
P05864,2025-04-14,337,38,churn_risk_players,False,0.0,8.8,15,0.337,0.151,0.788,0.881
P05865,2025-11-14,123,0,active_non_payers,False,0.0,83.8,21,0.808,0.208,0.629,0.163
P05866,2026-03-16,1,1,new_players,False,0.0,21.1,3,0.042,0.152,0.507,0.345
P05867,2025-09-07,191,7,returning_players,True,28.41,22.0,24,0.508,0.255,0.934,0.272
P05868,2025-10-01,167,5,returning_players,True,4.24,41.5,17,0.415,0.451,0.72,0.235
P05869,2025-11-23,114,1,active_non_payers,False,0.0,54.0,33,0.839,0.272,0.663,0.167
P05870,2025-04-12,339,5,returning_players,False,0.0,46.1,14,0.489,0.516,0.869,0.284
P05871,2025-05-11,310,8,churn_risk_players,False,0.0,5.9,17,0.503,0.224,0.71,0.844
P05872,2025-05-05,316,6,returning_players,True,16.62,43.2,17,0.659,0.558,0.877,0.245
P05873,2026-03-07,10,4,new_players,False,0.0,23.8,3,0.069,0.108,0.467,0.223
P05874,2025-09-20,178,43,churn_risk_players,False,0.0,24.2,13,0.46,0.202,0.809,0.948
P05875,2026-03-16,1,1,new_players,False,0.0,15.9,3,0.097,0.1,0.491,0.294
P05876,2026-03-09,8,2,new_players,False,0.0,10.6,3,0.072,0.175,0.399,0.382
P05877,2025-06-09,281,8,churn_risk_players,False,0.0,15.4,9,0.388,0.375,0.869,0.941
P05878,2025-08-14,215,2,active_non_payers,False,0.0,71.8,26,0.548,0.172,0.731,0.116
P05879,2025-11-29,108,0,active_non_payers,False,0.0,74.9,23,0.798,0.281,0.644,0.101
P05880,2025-10-25,143,2,high_value_payers,True,143.06,43.0,50,0.945,0.811,0.703,0.087
P05881,2025-01-02,439,0,high_value_payers,True,138.0,52.3,43,0.959,0.969,0.693,0.093
P05882,2026-01-19,57,0,active_non_payers,False,0.0,54.9,32,0.891,0.43,0.634,0.115
P05883,2026-01-31,45,3,active_non_payers,False,0.0,56.6,24,0.818,0.291,0.6,0.127
P05884,2025-09-04,194,26,churn_risk_players,False,0.0,10.9,7,0.612,0.258,0.788,0.92
P05885,2024-12-26,446,0,high_value_payers,True,112.6,45.8,38,0.966,0.89,0.613,0.058
P05886,2026-03-07,10,2,new_players,False,0.0,24.7,2,0.077,0.255,0.583,0.194
P05887,2025-05-22,299,9,returning_players,False,0.0,50.7,22,0.458,0.496,0.948,0.417
P05888,2026-03-10,7,1,new_players,False,0.0,11.3,5,0.141,0.143,0.41,0.268
P05889,2025-07-18,242,37,churn_risk_players,False,0.0,13.1,18,0.272,0.272,0.671,0.847
P05890,2025-12-06,101,11,returning_players,False,0.0,29.3,17,0.735,0.473,0.843,0.387
P05891,2026-03-07,10,4,new_players,False,0.0,11.5,2,0.06,0.291,0.572,0.38
P05892,2025-06-18,272,11,returning_players,True,16.31,21.8,18,0.704,0.4,0.871,0.404
P05893,2025-10-21,147,30,churn_risk_players,False,0.0,13.5,15,0.494,0.402,0.818,0.97
P05894,2026-03-14,3,1,new_players,False,0.0,23.1,1,0.079,0.152,0.551,0.385
P05895,2025-09-07,191,0,high_value_payers,True,139.09,56.3,44,0.834,0.98,0.556,0.154
P05896,2025-05-12,309,2,high_value_payers,True,106.39,51.7,44,0.861,0.959,0.639,0.067
P05897,2025-09-16,182,3,active_non_payers,False,0.0,44.3,20,0.79,0.166,0.594,0.241
P05898,2025-07-16,244,2,high_value_payers,True,401.75,80.9,46,0.94,0.84,0.52,0.106
P05899,2026-01-25,51,29,churn_risk_players,False,0.0,14.5,18,0.339,0.195,0.737,0.831
P05900,2026-03-06,11,3,new_players,False,0.0,9.6,3,0.046,0.245,0.547,0.396
P05901,2025-11-17,120,26,churn_risk_players,False,0.0,20.6,13,0.401,0.301,0.736,0.914
P05902,2025-10-14,154,37,churn_risk_players,False,0.0,10.1,13,0.473,0.213,0.63,0.984
P05903,2025-06-28,262,10,returning_players,False,0.0,42.9,22,0.572,0.546,0.947,0.505
P05904,2026-03-08,9,4,new_players,False,0.0,16.9,2,0.039,0.228,0.543,0.249
P05905,2026-03-13,4,1,new_players,False,0.0,9.9,3,0.058,0.216,0.447,0.365
P05906,2026-03-12,5,1,new_players,False,0.0,17.7,3,0.086,0.298,0.384,0.308
P05907,2025-08-04,225,0,active_non_payers,False,0.0,50.2,30,0.831,0.367,0.705,0.212
P05908,2025-08-30,199,43,churn_risk_players,False,0.0,9.4,9,0.204,0.416,0.608,0.954
P05909,2026-03-05,12,1,new_players,False,0.0,14.4,4,0.124,0.182,0.521,0.368
P05910,2025-08-08,221,31,churn_risk_players,False,0.0,9.3,11,0.306,0.346,0.674,0.88
P05911,2025-10-01,167,8,returning_players,False,0.0,25.9,17,0.68,0.295,0.873,0.333
P05912,2025-10-05,163,5,returning_players,False,0.0,40.2,15,0.686,0.453,0.953,0.456
P05913,2025-03-14,368,42,churn_risk_players,False,0.0,12.2,14,0.476,0.19,0.836,0.937
P05914,2025-05-31,290,8,churn_risk_players,False,0.0,14.2,15,0.327,0.36,0.738,0.93
P05915,2025-05-28,293,2,high_value_payers,True,183.26,64.7,47,0.788,0.916,0.42,0.076
P05916,2025-12-04,103,2,active_non_payers,False,0.0,84.5,27,0.818,0.257,0.772,0.111
P05917,2025-04-10,341,7,returning_players,True,21.23,26.2,21,0.679,0.409,0.924,0.377
P05918,2026-03-12,5,3,new_players,False,0.0,15.3,2,0.096,0.194,0.412,0.403
P05919,2026-01-09,67,2,active_non_payers,False,0.0,71.1,28,0.751,0.32,0.803,0.108
P05920,2025-06-05,285,0,high_value_payers,True,251.7,55.2,46,0.896,0.911,0.684,0.109
P05921,2026-03-08,9,4,new_players,False,0.0,19.5,2,0.099,0.178,0.599,0.381
P05922,2025-10-28,140,0,active_non_payers,False,0.0,87.2,27,0.748,0.242,0.678,0.156
P05923,2025-10-31,137,0,high_value_payers,True,99.98,58.1,42,0.819,0.933,0.532,0.068
P05924,2025-11-03,134,3,returning_players,False,0.0,19.8,13,0.45,0.372,0.92,0.421
P05925,2025-11-06,131,29,churn_risk_players,True,16.77,20.6,18,0.317,0.337,0.762,0.835
P05926,2025-12-14,93,0,active_non_payers,False,0.0,73.8,32,0.772,0.175,0.518,0.098
P05927,2026-03-04,13,0,new_players,False,0.0,18.7,2,0.062,0.208,0.464,0.318
P05928,2025-12-12,95,13,churn_risk_players,False,0.0,15.3,12,0.203,0.259,0.825,0.929
P05929,2025-09-22,176,0,active_non_payers,False,0.0,62.6,28,0.917,0.145,0.666,0.07
P05930,2025-12-12,95,3,active_non_payers,False,0.0,81.9,28,0.572,0.215,0.77,0.069
P05931,2025-11-11,126,45,churn_risk_players,False,0.0,15.4,16,0.346,0.169,0.764,0.959
P05932,2025-11-23,114,8,returning_players,False,0.0,27.9,17,0.761,0.474,0.914,0.414
P05933,2025-05-18,303,2,returning_players,False,0.0,38.5,21,0.409,0.642,0.812,0.359
P05934,2025-09-04,194,2,active_non_payers,False,0.0,76.6,19,0.716,0.313,0.738,0.242
P05935,2025-10-04,164,1,returning_players,False,0.0,34.4,18,0.559,0.572,0.862,0.393
P05936,2025-09-15,183,1,returning_players,False,0.0,34.5,19,0.686,0.373,0.897,0.488
P05937,2025-12-31,76,10,churn_risk_players,False,0.0,13.3,6,0.341,0.438,0.877,0.982
P05938,2026-03-11,6,0,new_players,True,6.69,17.1,4,0.145,0.174,0.371,0.444
P05939,2025-10-28,140,36,churn_risk_players,False,0.0,21.0,11,0.507,0.315,0.814,0.984
P05940,2025-12-30,77,1,active_non_payers,False,0.0,85.9,34,0.792,0.2,0.614,0.187
P05941,2025-09-14,184,1,high_value_payers,True,158.03,60.2,44,0.939,0.984,0.65,0.127
P05942,2025-04-10,341,9,returning_players,False,0.0,25.6,12,0.413,0.688,0.967,0.253
P05943,2025-08-08,221,2,active_non_payers,False,0.0,72.8,23,0.741,0.221,0.681,0.095
P05944,2025-10-17,151,1,active_non_payers,False,0.0,85.3,13,0.659,0.2,0.53,0.086
P05945,2025-02-19,391,40,churn_risk_players,False,0.0,13.0,12,0.311,0.353,0.791,0.945
P05946,2026-01-11,65,43,churn_risk_players,False,0.0,10.9,9,0.536,0.242,0.769,0.962
P05947,2025-12-05,102,36,churn_risk_players,False,0.0,21.0,8,0.413,0.388,0.719,0.939
P05948,2026-03-15,2,1,new_players,False,0.0,16.7,2,0.089,0.163,0.577,0.269
P05949,2025-03-06,376,17,churn_risk_players,False,0.0,8.8,14,0.27,0.237,0.838,0.975
P05950,2025-02-28,382,23,churn_risk_players,True,18.51,7.3,14,0.311,0.385,0.7,0.866
P05951,2025-07-14,246,17,churn_risk_players,False,0.0,9.7,10,0.522,0.254,0.704,0.914
P05952,2025-05-01,320,3,returning_players,False,0.0,39.0,21,0.748,0.425,0.85,0.364
P05953,2025-12-18,89,11,returning_players,False,0.0,33.8,18,0.6,0.421,0.881,0.404
P05954,2025-07-22,238,3,active_non_payers,False,0.0,58.2,35,0.745,0.309,0.667,0.113
P05955,2025-05-02,319,3,returning_players,False,0.0,33.4,20,0.496,0.381,0.948,0.301
P05956,2025-08-15,214,3,active_non_payers,False,0.0,78.5,26,0.815,0.278,0.65,0.122
P05957,2026-03-13,4,0,new_players,False,0.0,13.2,4,0.049,0.149,0.405,0.32
P05958,2025-11-20,117,30,churn_risk_players,False,0.0,8.0,7,0.36,0.391,0.725,0.98
P05959,2026-03-16,1,1,new_players,False,0.0,17.3,2,0.062,0.169,0.622,0.334
P05960,2025-05-19,302,31,churn_risk_players,False,0.0,14.8,15,0.2,0.221,0.791,0.951
P05961,2025-11-11,126,1,returning_players,False,0.0,46.2,13,0.795,0.244,0.884,0.283
P05962,2025-09-25,173,1,returning_players,True,57.9,38.0,20,0.625,0.424,0.854,0.488
P05963,2026-03-15,2,1,new_players,False,0.0,19.5,2,0.127,0.188,0.617,0.26
P05964,2025-10-07,161,10,returning_players,True,12.24,29.9,17,0.516,0.569,0.936,0.337
P05965,2025-07-23,237,17,churn_risk_players,False,0.0,13.1,11,0.355,0.229,0.694,0.941
P05966,2025-05-26,295,7,returning_players,False,0.0,23.3,15,0.554,0.455,0.907,0.253
P05967,2025-10-15,153,2,returning_players,False,0.0,21.8,17,0.686,0.481,0.853,0.331
P05968,2025-10-29,139,3,returning_players,True,23.43,24.5,16,0.476,0.605,0.86,0.275
P05969,2025-11-16,121,2,active_non_payers,False,0.0,77.9,24,0.844,0.172,0.706,0.209
P05970,2025-10-11,157,0,active_non_payers,False,0.0,84.6,19,0.769,0.303,0.576,0.084
P05971,2025-02-18,392,29,churn_risk_players,False,0.0,14.6,18,0.271,0.21,0.867,0.884
P05972,2026-01-12,64,10,returning_players,False,0.0,31.3,23,0.642,0.423,0.864,0.431
P05973,2025-10-12,156,0,active_non_payers,False,0.0,80.4,20,0.874,0.237,0.72,0.144
P05974,2025-11-13,124,2,active_non_payers,False,0.0,74.0,21,0.759,0.191,0.816,0.119
P05975,2025-11-26,111,4,returning_players,False,0.0,37.9,18,0.462,0.251,0.918,0.388
P05976,2025-02-20,390,1,high_value_payers,True,106.05,63.4,41,0.911,0.972,0.609,0.046
P05977,2025-09-11,187,24,churn_risk_players,False,0.0,10.8,8,0.321,0.327,0.599,0.931
P05978,2025-04-22,329,2,high_value_payers,True,103.49,50.9,44,0.86,0.897,0.578,0.033
P05979,2026-03-13,4,3,new_players,False,0.0,13.6,3,0.051,0.123,0.528,0.367
P05980,2025-10-15,153,2,active_non_payers,False,0.0,89.7,26,0.685,0.292,0.516,0.211
P05981,2025-12-27,80,1,active_non_payers,False,0.0,67.3,20,0.8,0.268,0.668,0.098
P05982,2025-06-13,277,6,returning_players,False,0.0,24.9,21,0.754,0.634,0.865,0.331
P05983,2025-05-16,305,1,returning_players,True,24.43,34.7,19,0.417,0.503,0.8,0.396
P05984,2025-10-22,146,31,churn_risk_players,False,0.0,11.9,17,0.192,0.365,0.699,0.879
P05985,2025-08-10,219,2,returning_players,False,0.0,48.1,26,0.626,0.259,0.945,0.474
P05986,2025-12-15,92,0,active_non_payers,False,0.0,79.3,35,0.696,0.145,0.769,0.107
P05987,2025-08-28,201,30,churn_risk_players,False,0.0,11.7,11,0.22,0.277,0.781,0.932
P05988,2025-11-15,122,42,churn_risk_players,False,0.0,9.6,14,0.226,0.313,0.837,0.969
P05989,2025-12-23,84,29,churn_risk_players,False,0.0,11.2,16,0.49,0.382,0.685,0.947
P05990,2025-09-03,195,1,active_non_payers,False,0.0,73.4,13,0.808,0.161,0.745,0.218
P05991,2025-10-30,138,0,active_non_payers,False,0.0,67.9,22,0.875,0.26,0.65,0.073
P05992,2025-06-19,271,33,churn_risk_players,True,20.77,6.4,7,0.342,0.405,0.736,0.91
P05993,2025-08-30,199,2,active_non_payers,False,0.0,70.2,24,0.614,0.161,0.582,0.176
P05994,2025-09-24,174,2,active_non_payers,False,0.0,76.2,19,0.715,0.309,0.702,0.224
P05995,2026-03-12,5,4,new_players,False,0.0,21.5,2,0.058,0.188,0.507,0.333
P05996,2025-04-19,332,22,churn_risk_players,False,0.0,21.3,15,0.383,0.383,0.657,0.952
P05997,2025-07-27,233,34,churn_risk_players,False,0.0,14.2,13,0.487,0.224,0.873,0.971
P05998,2025-09-14,184,1,high_value_payers,True,192.5,85.0,39,0.982,0.972,0.639,0.065
P05999,2026-03-16,1,1,new_players,False,0.0,22.7,4,0.047,0.151,0.476,0.261
P06000,2025-09-21,177,9,returning_players,False,0.0,38.3,12,0.576,0.461,0.724,0.412
P06001,2025-06-12,278,9,returning_players,False,0.0,25.7,17,0.663,0.512,0.943,0.335
P06002,2026-03-10,7,0,new_players,False,0.0,16.8,3,0.115,0.17,0.394,0.224
P06003,2025-08-24,205,2,active_non_payers,False,0.0,74.8,31,0.884,0.262,0.664,0.166
P06004,2025-05-22,299,5,returning_players,False,0.0,26.0,20,0.681,0.365,0.831,0.401
P06005,2025-05-14,307,8,churn_risk_players,True,29.13,16.1,14,0.422,0.441,0.627,0.979
P06006,2025-08-31,198,0,high_value_payers,True,124.77,61.7,38,0.959,0.855,0.46,0.071
P06007,2025-07-22,238,0,high_value_payers,True,172.15,56.9,43,0.964,0.959,0.523,0.082
P06008,2025-11-08,129,2,active_non_payers,False,0.0,55.0,24,0.783,0.226,0.591,0.097
P06009,2025-03-06,376,2,high_value_payers,True,367.18,79.8,41,0.97,0.925,0.507,0.043
P06010,2026-01-08,68,29,churn_risk_players,False,0.0,7.4,10,0.513,0.403,0.802,0.954
P06011,2025-12-07,100,9,churn_risk_players,False,0.0,12.2,10,0.258,0.122,0.832,0.874
P06012,2025-09-29,169,0,active_non_payers,False,0.0,69.0,29,0.837,0.274,0.64,0.229
P06013,2025-05-24,297,40,churn_risk_players,False,0.0,12.0,11,0.263,0.266,0.69,0.981
P06014,2026-03-12,5,0,new_players,False,0.0,18.2,2,0.049,0.227,0.619,0.422
P06015,2026-01-12,64,0,active_non_payers,False,0.0,86.8,33,0.738,0.211,0.523,0.199
P06016,2025-09-26,172,2,active_non_payers,False,0.0,45.8,31,0.849,0.228,0.722,0.131
P06017,2025-08-26,203,20,churn_risk_players,False,0.0,12.9,7,0.418,0.29,0.679,0.863
P06018,2025-08-25,204,11,churn_risk_players,False,0.0,11.9,8,0.354,0.176,0.808,0.89
P06019,2025-09-29,169,11,returning_players,False,0.0,32.4,17,0.642,0.301,0.877,0.342
P06020,2026-01-28,48,0,active_non_payers,False,0.0,72.6,27,0.913,0.255,0.635,0.221
P06021,2025-09-21,177,22,churn_risk_players,False,0.0,12.8,6,0.546,0.195,0.685,0.79
P06022,2025-10-09,159,2,active_non_payers,False,0.0,53.6,31,0.764,0.236,0.514,0.15
P06023,2025-06-26,264,10,returning_players,False,0.0,29.6,19,0.474,0.528,0.971,0.306
P06024,2026-03-09,8,3,new_players,True,4.71,19.1,6,0.069,0.121,0.472,0.387
P06025,2025-10-15,153,2,active_non_payers,False,0.0,86.0,20,0.842,0.426,0.507,0.206
P06026,2025-12-18,89,0,active_non_payers,False,0.0,56.6,26,0.692,0.162,0.646,0.206
P06027,2025-11-23,114,44,churn_risk_players,False,0.0,12.6,6,0.281,0.42,0.704,0.966
P06028,2025-06-16,274,1,high_value_payers,True,99.44,72.3,44,0.997,0.946,0.679,0.037
P06029,2025-10-05,163,0,high_value_payers,True,109.79,82.1,47,0.968,0.923,0.505,0.091
P06030,2026-03-05,12,4,new_players,False,0.0,13.3,2,0.137,0.246,0.455,0.332
P06031,2026-03-15,2,0,new_players,False,0.0,13.5,1,0.072,0.189,0.419,0.405
P06032,2025-12-21,86,42,churn_risk_players,False,0.0,7.4,9,0.321,0.143,0.832,0.964
P06033,2025-05-02,319,29,churn_risk_players,False,0.0,10.9,9,0.338,0.142,0.784,0.957
P06034,2026-02-16,29,0,active_non_payers,False,0.0,63.0,27,0.869,0.223,0.645,0.099
P06035,2025-11-08,129,0,active_non_payers,False,0.0,68.3,27,0.69,0.302,0.56,0.08
P06036,2025-11-20,117,0,active_non_payers,False,0.0,63.1,33,0.9,0.292,0.669,0.122
P06037,2025-09-22,176,1,returning_players,False,0.0,36.5,23,0.507,0.365,0.804,0.332
P06038,2025-06-18,272,22,churn_risk_players,False,0.0,7.5,13,0.402,0.358,0.784,0.933
P06039,2025-03-11,371,2,high_value_payers,True,109.86,69.5,38,0.996,0.846,0.6,0.068
P06040,2025-10-05,163,5,returning_players,False,0.0,31.0,26,0.445,0.25,0.859,0.26
P06041,2026-02-16,29,0,active_non_payers,False,0.0,53.2,17,0.859,0.288,0.745,0.137
P06042,2025-08-21,208,1,returning_players,True,38.63,35.8,23,0.515,0.531,0.804,0.545
P06043,2025-10-12,156,20,churn_risk_players,False,0.0,9.4,10,0.206,0.286,0.87,0.936
P06044,2025-04-12,339,1,high_value_payers,True,213.5,45.1,47,0.933,0.979,0.526,0.112
P06045,2026-01-17,59,2,active_non_payers,False,0.0,69.8,23,0.77,0.24,0.602,0.178
P06046,2025-09-06,192,8,churn_risk_players,False,0.0,13.7,13,0.362,0.286,0.812,0.981
P06047,2025-10-25,143,3,active_non_payers,False,0.0,65.1,30,0.768,0.228,0.584,0.137
P06048,2025-06-27,263,23,churn_risk_players,False,0.0,6.0,9,0.207,0.396,0.717,0.872
P06049,2025-11-10,127,18,churn_risk_players,False,0.0,16.8,9,0.525,0.389,0.708,0.831
P06050,2025-05-30,291,1,high_value_payers,True,148.95,47.2,36,0.977,0.966,0.659,0.066
P06051,2025-10-21,147,2,high_value_payers,True,248.44,49.4,49,0.964,0.924,0.721,0.097
P06052,2025-03-05,377,1,high_value_payers,True,468.4,41.1,40,0.946,0.974,0.657,0.073
P06053,2025-07-10,250,3,returning_players,False,0.0,42.9,19,0.651,0.283,0.893,0.337
P06054,2025-08-06,223,1,active_non_payers,False,0.0,87.5,28,0.643,0.228,0.637,0.148
P06055,2026-03-09,8,2,new_players,False,0.0,12.6,3,0.13,0.152,0.466,0.365
P06056,2025-05-19,302,12,churn_risk_players,False,0.0,9.2,12,0.264,0.286,0.655,0.926
P06057,2025-08-13,216,2,active_non_payers,False,0.0,67.1,31,0.777,0.296,0.65,0.085
P06058,2025-01-29,412,1,high_value_payers,True,128.13,39.0,45,0.983,0.904,0.504,0.077
P06059,2026-03-06,11,0,new_players,False,0.0,11.6,2,0.077,0.237,0.455,0.308
P06060,2025-08-13,216,3,returning_players,False,0.0,35.6,23,0.471,0.275,0.942,0.318
P06061,2025-11-09,128,0,active_non_payers,False,0.0,74.2,25,0.887,0.183,0.625,0.098
P06062,2025-12-11,96,1,high_value_payers,True,154.54,74.0,49,0.987,0.845,0.564,0.106
P06063,2025-07-24,236,1,high_value_payers,True,111.81,57.5,49,0.964,0.961,0.586,0.048
P06064,2025-08-05,224,0,active_non_payers,False,0.0,76.8,29,0.717,0.307,0.769,0.125
P06065,2025-07-31,229,1,active_non_payers,False,0.0,85.7,18,0.796,0.322,0.659,0.126
P06066,2026-01-23,53,27,churn_risk_players,False,0.0,8.2,8,0.465,0.172,0.806,0.958
P06067,2026-02-19,26,3,active_non_payers,False,0.0,90.7,25,0.895,0.156,0.701,0.213
P06068,2025-10-08,160,9,returning_players,False,0.0,41.9,13,0.496,0.47,0.891,0.402
P06069,2025-05-03,318,6,returning_players,False,0.0,37.7,13,0.588,0.478,0.956,0.303
P06070,2026-03-14,3,3,new_players,False,0.0,12.9,5,0.065,0.167,0.476,0.438
P06071,2025-03-07,375,2,high_value_payers,True,291.53,61.8,35,0.962,0.956,0.602,0.093
P06072,2026-03-03,14,4,new_players,True,2.48,15.3,2,0.041,0.18,0.47,0.386
P06073,2025-09-25,173,11,churn_risk_players,False,0.0,19.8,13,0.354,0.418,0.69,0.76
P06074,2025-09-29,169,2,active_non_payers,False,0.0,76.3,25,0.807,0.329,0.618,0.096
P06075,2025-04-10,341,0,high_value_payers,True,95.14,65.8,34,0.836,0.849,0.497,0.116
P06076,2025-03-02,380,36,churn_risk_players,False,0.0,10.2,18,0.397,0.446,0.839,0.84
P06077,2025-12-07,100,1,active_non_payers,False,0.0,76.1,27,0.504,0.217,0.647,0.091
P06078,2025-11-08,129,1,returning_players,False,0.0,35.7,12,0.615,0.413,0.882,0.377
P06079,2025-10-30,138,0,active_non_payers,False,0.0,75.3,24,0.817,0.279,0.657,0.157
P06080,2024-12-30,442,1,high_value_payers,True,156.53,79.7,46,0.951,0.978,0.594,0.097
P06081,2025-09-02,196,16,churn_risk_players,False,0.0,16.7,18,0.195,0.141,0.79,0.77
P06082,2025-07-17,243,0,high_value_payers,True,80.42,86.4,31,0.899,0.932,0.592,0.106
P06083,2025-08-21,208,2,high_value_payers,True,213.94,78.9,41,0.977,0.952,0.44,0.087
P06084,2026-03-09,8,3,new_players,False,0.0,27.4,4,0.021,0.126,0.481,0.394
P06085,2025-11-30,107,7,returning_players,False,0.0,38.4,23,0.594,0.42,0.925,0.407
P06086,2025-12-30,77,2,active_non_payers,False,0.0,75.8,28,0.862,0.206,0.617,0.084
P06087,2025-04-08,343,1,high_value_payers,True,183.18,65.5,42,0.911,0.923,0.702,0.08
P06088,2026-01-09,67,2,active_non_payers,False,0.0,90.4,32,0.866,0.192,0.71,0.147
P06089,2025-12-07,100,33,churn_risk_players,False,0.0,12.0,13,0.416,0.27,0.766,0.956
P06090,2025-12-07,100,3,returning_players,False,0.0,36.7,19,0.552,0.523,0.944,0.294
P06091,2025-12-28,79,43,churn_risk_players,False,0.0,11.8,12,0.341,0.18,0.72,0.968
P06092,2025-11-13,124,11,returning_players,False,0.0,30.2,22,0.673,0.396,0.82,0.248
P06093,2025-10-26,142,9,returning_players,False,0.0,46.2,21,0.382,0.342,0.893,0.317
P06094,2025-06-19,271,42,churn_risk_players,False,0.0,12.1,11,0.205,0.229,0.779,0.988
P06095,2026-01-12,64,27,churn_risk_players,False,0.0,9.5,7,0.471,0.175,0.78,0.927
P06096,2025-07-18,242,10,returning_players,False,0.0,37.4,25,0.734,0.523,0.853,0.437
P06097,2025-10-30,138,3,active_non_payers,False,0.0,48.5,31,0.563,0.187,0.753,0.183
P06098,2025-12-25,82,7,returning_players,False,0.0,31.0,25,0.554,0.495,0.741,0.417
P06099,2025-09-05,193,2,active_non_payers,False,0.0,71.5,30,0.819,0.14,0.768,0.106
P06100,2026-02-15,30,0,active_non_payers,False,0.0,61.8,28,0.707,0.139,0.592,0.097
P06101,2026-03-14,3,2,new_players,False,0.0,16.4,2,0.043,0.119,0.568,0.482
P06102,2025-08-26,203,1,active_non_payers,False,0.0,79.3,30,0.759,0.25,0.526,0.204
P06103,2025-12-16,91,2,active_non_payers,False,0.0,65.8,27,0.748,0.241,0.717,0.197
P06104,2025-08-25,204,9,returning_players,False,0.0,38.1,19,0.775,0.498,0.824,0.289
P06105,2025-06-08,282,28,churn_risk_players,False,0.0,13.8,8,0.439,0.139,0.816,0.902
P06106,2025-08-24,205,30,churn_risk_players,True,35.64,18.6,11,0.272,0.308,0.781,0.918
P06107,2026-01-28,48,1,active_non_payers,False,0.0,69.0,29,0.649,0.218,0.608,0.185
P06108,2025-04-14,337,1,high_value_payers,True,81.19,53.9,37,0.991,0.922,0.594,0.106
